Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_Artwork,museum,Infobox_schilderij,plaats,dbo:museum,dbo:location,,,,dbo:Painting,dbo:Artwork,,dbo:Museum,dbo:Place,0.1653,0.9587,0,0.7438,121,20,116,0,90,121,121,,,,,,,,,,,
Infobox_officeholder,predecessor5,Infobox_ambtsbekleder,opvolging,dbo:predecessor,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0348,0.1202,0.9686,0.73,574,20,69,556,419,574,574,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Malawi,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,0.9091,1,0,0,22,20,22,0,0,22,22,,,,,,,,,,,
Infobox_rail_line,system,SP-data,MIJ,dbo:isPartOf,dbo:operator,,,dbo:RailwayLine,dbo:RailwayLine,,,,,0.3448,0.6897,0,0,58,20,40,0,0,58,58,,,,,,,,,,,
Infobox_Protected_area,location,Infobox_werelderfgoed,land,dbo:location,dbo:country,,,,dbo:WorldHeritageSite,,,dbo:Place,dbo:Country,0.9091,0.5909,0,0,22,20,13,0,0,22,22,,,,,,,,,,,
Infobox_royalty,spouse,Infobox_dynastie,voorganger1,dbo:spouse,dbo:predecessor,,,dbo:Royalty,dbo:Family,dbo:Person,,dbo:Person,,0.013,0.381,0.58,0.015,1538,20,586,892,23,1538,1538,,,,,,,,,,,
Geobox,source_name,Infobox_rivier,oorsprong,dbo:source,dbo:origin,,,,dbo:River,,,,dbo:PopulatedPlace,0.1887,0.3585,0,0,106,20,38,0,0,106,106,,,,,,,,,,,
Infobox_Single,Producer,Infobox_single,Artiest,dbo:producer,dbo:musicalArtist,,,,dbo:Single,dbo:Work,dbo:Single,dbo:Agent,dbo:MusicalArtist,0.3571,0.8571,0.8393,0,56,20,48,47,0,56,56,,,,,,,,,,,
Infobox_officeholder,president2,OpvolgingCombi,vorige,dbo:president,dbo:predecessor,,,dbo:OfficeHolder,dbo:Person,dbo:Organisation,,dbo:Person,,0.2564,0.1667,0.9231,0.0513,78,20,13,72,4,78,78,,,,,,,,,,,
Infobox_football_biography,managerclubs2,OpvolgingCombi,lijst,dbo:managerClub,dbo:relatedFunctions,,,,dbo:Person,dbo:Athlete,dbo:Person,dbo:SportsTeam,dbo:List,0.2299,0.7356,0,0,87,20,64,0,0,87,87,,,,,,,,,,,
See_also,1,Infobox_plaats_in_Bulgarije,land,rdfs:seeAlso,dbo:country,,,owl:Thing,,,,,dbo:Country,0.9524,1,0.9048,0,21,20,21,19,0,21,21,,,,,,,,,,,
Infobox_officeholder,predecessor4,OpvolgingCombi,volgende,dbo:predecessor,dbo:successor,,,dbo:OfficeHolder,dbo:Person,,,,,0.0673,0.1919,0.9764,0.8822,297,20,57,290,262,297,297,,,,,,,,,,,
Persondata,PLACE_OF_DEATH,Infobox_artiest,land,dbo:deathPlace,dbo:country,,,dbo:Person,dbo:MusicalArtist,dbo:Person,,dbo:Place,dbo:Country,0.3226,0.9839,0.0323,0.0161,62,20,61,2,1,62,62,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_plaats_in_land,district,dbo:isPartOf,dbo:district,,,,dbo:Settlement,,dbo:Place,,dbo:PopulatedPlace,0.1653,0.1653,0,0,121,20,20,0,0,121,121,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Bhutan,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,1,0.25,0,0,20,20,5,0,0,20,20,,,,,,,,,,,
Infobox_Airline,hubs,Infobox_luchtvaartmaatschappij,Hoofdkwartier,dbo:hubAirport,dbo:headquarter,,,,dbo:Airline,dbo:Airline,dbo:Organisation,dbo:Airport,dbo:PopulatedPlace,0.042,0.8004,0.9685,0.3235,476,20,381,461,154,476,476,,,,,,,,,,,
Infobox_Officeholder,successor3,Infobox_ambtsbekleder,voorganger,dbo:successor,dbo:predecessor,,,,dbo:OfficeHolder,,,,,0.0858,0.3262,0.9828,0.9485,233,20,76,229,221,233,233,,,,,,,,,,,
Infobox_officeholder,successor,Infobox_ambtsbekleder,voorganger2,dbo:successor,dbo:predecessor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0471,0.2118,0.9906,0.9576,425,20,90,421,407,425,425,,,,,,,,,,,
Infobox_UK_station,borough,Infobox_spoorwegstation_Verenigd_Koninkrijk,plaats,dbo:district,dbo:location,,,,dbo:RailwayStation,dbo:Place,,dbo:PopulatedPlace,dbo:Place,0.0651,0.9381,0.9479,0.7427,307,20,288,291,228,307,307,,,,,,,,,,,
Geobox,country,Infobox_rivier,oorsprong,dbo:country,dbo:origin,,,,dbo:River,,,dbo:Country,dbo:PopulatedPlace,0.1143,0.96,0,0,175,20,168,0,0,175,175,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_gemeente_Finland,regio,dbo:isPartOf,dbo:region,,,,dbo:Municipality,,,,dbo:Place,1,1,0,0,20,20,20,0,0,20,20,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Malawi,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,0.9091,1,0,0,22,20,22,0,0,22,22,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_gemeente_Finland,regio,dbo:isPartOf,dbo:region,,,,dbo:Municipality,,,,dbo:Place,1,1,0,0,20,20,20,0,0,20,20,,,,,,,,,,,
Taxobox,phylum,Taxobox_schimmel,stam,dbo:phylum,dbo:tribus,,,,dbo:Fungus,dbo:Species,dbo:Species,,dbo:Species,0.9524,0.2857,0,0,21,20,6,0,0,21,21,,,,,,,,,,,
Taxobox,subfamilia,Taxobox_vlinder,tribus,dbo:family,dbo:tribus,,,,dbo:Insect,dbo:Species,dbo:Species,dbo:Species,dbo:Species,0.1163,0.1744,0,1,172,20,30,0,172,172,172,,,,,,,,,,,
Infobox_football_biography,managerclubs7,Infobox_voetballer,interlandteam,dbo:managerClub,dbo:nationalTeam,,,,dbo:SoccerPlayer,dbo:Athlete,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,0.0573,0.2149,0,0,349,20,75,0,0,349,349,,,,,,,,,,,
Infobox_person,citizenship,Infobox_acteur,land,dbo:citizenship,dbo:country,,,dbo:Person,dbo:Actor,dbo:Person,,,dbo:Country,0.5938,0.8125,0,0,32,19,26,0,0,32,32,,,,,,,,,,,
Infobox_Single,Artist,Infobox_single,Producer,dbo:musicalBand,dbo:productionCompany,,,,dbo:Single,dbo:Single,dbo:Work,dbo:Band,dbo:Company,0.5429,0.5429,0,0,35,19,19,0,0,35,35,,,,,,,,,,,
Infobox_football_biography,clubs4,OpvolgingCombi,lijst,dbo:team,dbo:relatedFunctions,,,,dbo:Person,,dbo:Person,dbo:SportsTeam,dbo:List,0.1022,0.6505,0,0,186,19,121,0,0,186,186,,,,,,,,,,,
Infobox_Prime_Minister,death_place,Infobox_ambtsbekleder,geboren_in,dbo:deathPlace,dbo:birthPlace,,,dbo:PrimeMinister,dbo:OfficeHolder,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.2969,0.9375,0.8125,0.7188,64,19,60,52,46,64,64,,,,,,,,,,,
Infobox_French_commune,canton,Infobox_gemeente_Frankrijk,departement,dbo:canton,dbo:department,,,dbo:Settlement,dbo:Municipality,dbo:Settlement,dbo:PopulatedPlace,dbo:Settlement,dbo:PopulatedPlace,0.0029,0.9974,0.7825,0.1355,6452,19,6435,5049,874,6452,6452,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_land,gemeente,dbo:isPartOf,dbo:municipality,,,,dbo:Settlement,,,,dbo:PopulatedPlace,0.7308,0.8462,0,0,26,19,22,0,0,26,26,,,,,,,,,,,
Infobox_Single,Artist,Infobox_single,Producer,dbo:musicalArtist,dbo:productionCompany,,,,dbo:Single,dbo:Single,dbo:Work,dbo:MusicalArtist,dbo:Company,0.5429,0.5429,0,0.4857,35,19,19,0,17,35,35,,,,,,,,,,,
Infobox_sportsperson,nationality,Infobox_sporter,nationaliteit,dbo:stateOfOrigin,dbo:nationality,,,dbo:Athlete,dbo:Athlete,dbo:Person,dbo:Person,dbo:Country,dbo:Country,0.8636,0.1364,0,0,22,19,3,0,0,22,22,,,,,,,,,,,
Infobox_settlement,subdivision_name4,Infobox_plaats_in_Brazilië,situering6,dbo:isPartOf,dbo:locatedInArea,,,,,,dbo:Place,,dbo:Place,0.0202,0.0223,0,0,941,19,21,0,0,941,941,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_land,gemeente,dbo:isPartOf,dbo:municipality,,,,dbo:Settlement,,,,dbo:PopulatedPlace,0.7308,0.8462,0,0,26,19,22,0,0,26,26,,,,,,,,,,,
Infobox_settlement,p6,Infobox_provincie_Chili,hoofdstad,dbo:part,dbo:capital,,,,dbo:Province,,dbo:PopulatedPlace,dbo:Place,dbo:City,0.6129,0.6129,0,0,31,19,19,0,0,31,31,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Bolivia,provincie,dbo:isPartOf,dbo:province,,,,dbo:Settlement,,dbo:Place,,dbo:Province,0.9048,1,0,0,21,19,21,0,0,21,21,,,,,,,,,,,
Infobox_writer,nationality,Infobox_Nobelprijswinnaar,land,dbo:nationality,dbo:country,,,dbo:Writer,,dbo:Person,,dbo:Country,dbo:Country,0.5429,0.4571,0,0.2286,35,19,16,0,8,35,35,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Congo-Kinshasa,provincie,dbo:isPartOf,dbo:department,,,,,,dbo:PopulatedPlace,,dbo:PopulatedPlace,0.95,0.35,0,0,20,19,7,0,0,20,20,,,,,,,,,,,
Infobox_airline,headquarters,Infobox_luchtvaartmaatschappij,hub,dbo:headquarter,dbo:hubAirport,,,dbo:Airline,dbo:Airline,dbo:Organisation,dbo:Airline,dbo:PopulatedPlace,dbo:Airport,0.2043,0.9785,0.7957,0.8925,93,19,91,74,83,93,93,,,,,,,,,,,
Infobox_Radio_station,area,Infobox_radiozender,land,dbo:broadcastArea,dbo:country,,,,dbo:RadioStation,dbo:Broadcaster,,dbo:PopulatedPlace,dbo:Country,0.95,0.2,0,0,20,19,4,0,0,20,20,,,,,,,,,,,
Infobox_Officeholder,birth_place,Infobox_politicus,land,dbo:birthPlace,dbo:country,,,,dbo:Politician,dbo:Person,,dbo:Place,dbo:Country,0.3654,0.9808,0.0385,0.4808,52,19,51,2,25,52,52,,,,,,,,,,,
Infobox_officeholder,party,Infobox_ambtsbekleder,opvolger2,dbo:party,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:PoliticalParty,,0.0344,0.3062,0.9692,0.875,552,19,169,535,483,552,552,,,,,,,,,,,
Infobox_Governor,birth_place,OpvolgingCombi,lijst,dbo:birthPlace,dbo:relatedFunctions,,,dbo:Governor,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:List,0.6552,1,0,0,29,19,29,0,0,29,29,,,,,,,,,,,
Infobox_sportsperson,birth_place,Infobox_atletiek,overlijdensplaats,dbo:birthPlace,dbo:deathPlace,,,dbo:Athlete,dbo:Athlete,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.125,0.8882,0.8355,0.7434,152,19,135,127,113,152,152,,,,,,,,,,,
Infobox_officeholder,predecessor4,Infobox_ambtsbekleder,opvolger2,dbo:predecessor,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0331,0.0976,0.9686,0.73,574,19,56,556,419,574,574,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_gemeente_Finland,regio,dbo:isPartOf,dbo:region,,,,dbo:Municipality,,,,dbo:Place,0.95,0.95,0,0,20,19,19,0,0,20,20,,,,,,,,,,,
Infobox_automobile,related,Infobox_autotype,voorganger,dbo:relatedMeanOfTransportation,dbo:predecessor,,,dbo:Automobile,dbo:Automobile,dbo:MeanOfTransportation,,dbo:MeanOfTransportation,,0.1131,0.9643,0.8571,0.2381,168,19,162,144,40,168,168,,,,,,,,,,,
Infobox_single,Cover,Infobox_single,Artiest,dbo:picture,dbo:musicalArtist,,,dbo:Single,dbo:Single,,dbo:Single,,dbo:MusicalArtist,0.9048,0.1429,0.1905,0,21,19,3,4,0,21,21,,,,,,,,,,,
Taxobox,familia,Taxobox_reptiel,superfamilie,dbo:family,dbo:superFamily,,,,dbo:Reptile,dbo:Species,dbo:Species,dbo:Species,dbo:Taxon,0.0487,0.9769,0,0.9487,390,19,381,0,370,390,390,,,,,,,,,,,
Infobox_writer,death_place,Infobox_Nobelprijswinnaar,land,dbo:deathPlace,dbo:country,,,dbo:Writer,,dbo:Person,,dbo:Place,dbo:Country,0.3276,1,0,0.8621,58,19,58,0,50,58,58,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Bolivia,provincie,dbo:isPartOf,dbo:province,,,,dbo:Settlement,,dbo:Place,,dbo:Province,0.9048,1,0,0,21,19,21,0,0,21,21,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_district_India,staat,dbo:isPartOf,dbo:federalState,,,,dbo:District,,dbo:Settlement,,dbo:PopulatedPlace,0.0909,0.0909,0,0,209,19,19,0,0,209,209,,,,,,,,,,,
Infobox_officeholder,successor6,Infobox_ambtsbekleder,voorganger,dbo:successor,dbo:predecessor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0447,0.1153,0.9906,0.9576,425,19,49,421,407,425,425,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Marokko,subarea,dbo:isPartOf,dbo:subregion,,,,,,dbo:Place,,dbo:Place,0.4222,0.5111,0,0,45,19,23,0,0,45,45,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Indonesië,mapname,dbo:isPartOf,dbo:map,,,,dbo:Settlement,,dbo:Place,,,0.1496,0.8898,0,0,127,19,113,0,0,127,127,,,,,,,,,,,
Infobox_military_conflict,place,Infobox_militair_conflict,onderschrift,dbo:place,dbo:pictureDescription,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,,dbo:PopulatedPlace,,0.0736,0.9806,0,0.938,258,19,253,0,242,258,258,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Kroatië,provincie,dbo:isPartOf,dbo:department,,,,dbo:Settlement,,dbo:PopulatedPlace,,dbo:PopulatedPlace,0.059,0.0497,0,0,322,19,16,0,0,322,322,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Marokko,subarea,dbo:isPartOf,dbo:subregion,,,,,,dbo:Place,,dbo:Place,0.4222,0.9778,0,0,45,19,44,0,0,45,45,,,,,,,,,,,
See_also,1,Infobox_plaats_in_Canada,mapname,rdfs:seeAlso,dbo:map,,,owl:Thing,,,dbo:Place,,,0.3065,1,0,0,62,19,62,0,0,62,62,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Argentinië,municipio,dbo:isPartOf,dbo:municipality,,,,dbo:Settlement,,,,dbo:PopulatedPlace,1,0.9444,0,0,18,18,17,0,0,18,18,,,,,,,,,,,
Infobox_Officeholder,spouse,Infobox_ambtsbekleder,partner,dbo:spouse,dbo:partner,,,,dbo:OfficeHolder,dbo:Person,dbo:Person,dbo:Person,dbo:Person,1,0.1111,0,0,18,18,2,0,0,18,18,,,,,,,,,,,
Geobox,timezone_DST,Infobox_gemeente_Portugal,district,dbo:daylightSavingTimeZone,dbo:district,,,,dbo:Municipality,dbo:Place,dbo:Place,,dbo:PopulatedPlace,0.9,0.1,1,0,20,18,2,20,0,20,20,,,,,,,,,,,
Infobox_officeholder,predecessor4,Infobox_ambtsbekleder,opvolger,dbo:predecessor,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0314,0.1341,0.9686,0.73,574,18,77,556,419,574,574,,,,,,,,,,,
Infobox_Painting,artist,Infobox_schilderij,kunstenaar,dbo:author,dbo:painter,,,,dbo:Painting,dbo:Work,dbo:Artwork,dbo:Person,dbo:Person,1,0,0,0,18,18,0,0,0,18,18,,,,,,,,,,,
Infobox_musical_artist,associated_acts,Infobox_band,lid1,dbo:associatedBand,dbo:bandMember,,,,dbo:Band,,dbo:Band,dbo:Band,dbo:Person,0.0709,0.8346,0.7441,0,254,18,212,189,0,254,254,,,,,,,,,,,
Infobox_royalty,place_of_burial,Infobox_heerser,begraven,dbo:restingPlace,dbo:placeOfBurial,,,dbo:Royalty,dbo:Monarch,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.9,0.75,0,0,20,18,15,0,0,20,20,,,,,,,,,,,
Infobox_musical_artist,associated_acts,Infobox_band,lid1,dbo:associatedMusicalArtist,dbo:bandMember,,,,dbo:Band,,dbo:Band,dbo:MusicalArtist,dbo:Person,0.0709,0.8346,0.7441,0,254,18,212,189,0,254,254,,,,,,,,,,,
Infobox_Settlement,subdivision_name2,Infobox_plaats_in_Madagaskar,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,0.9,0.9,0,0,20,18,18,0,0,20,20,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Zwitserland,gemeente,dbo:isPartOf,dbo:municipality,,,,,,,,dbo:PopulatedPlace,1,1,0,0,18,18,18,0,0,18,18,,,,,,,,,,,
Infobox_single,Artist,Infobox_nummer,Schrijver,dbo:musicalArtist,dbo:writer,,,dbo:Single,dbo:Song,dbo:Single,dbo:Work,dbo:MusicalArtist,dbo:Person,0.4865,0.7297,0.8108,0,37,18,27,30,0,37,37,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Sri_Lanka,provincie,dbo:isPartOf,dbo:department,,,,,,dbo:PopulatedPlace,,dbo:PopulatedPlace,0.6923,0.6923,0,0,26,18,18,0,0,26,26,,,,,,,,,,,
Infobox_football_biography,clubs4,Opvolging,lijst,dbo:team,dbo:relatedFunctions,,,,dbo:Person,,dbo:Person,dbo:SportsTeam,dbo:List,0.0942,0.6126,0,0,191,18,117,0,0,191,191,,,,,,,,,,,
Infobox_games,Host_city,Infobox_sportevenement,plaats,dbo:city,dbo:location,,,dbo:SportsEvent,dbo:SportsEvent,,,dbo:City,dbo:Place,0.6667,0.6667,0,0,27,18,18,0,0,27,27,,,,,,,,,,,
Infobox_television,theme_music_composer,Infobox_film,muziek,dbo:composer,dbo:musicComposer,,,dbo:TelevisionShow,dbo:Film,dbo:Work,dbo:Work,dbo:Person,dbo:MusicalArtist,0.6667,0.2593,0,0,27,18,7,0,0,27,27,,,,,,,,,,,
Infobox_islands,location,Infobox_eiland,groep,dbo:location,dbo:part,,,dbo:Island,dbo:Island,,,dbo:Place,dbo:Place,0.0822,0.9863,0,0.9132,219,18,216,0,200,219,219,,,,,,,,,,,
Infobox_ship_characteristics,Ship_type,Infobox_schip,Schip_type,dbo:type,dbo:class,,,dbo:Ship,dbo:Ship,,dbo:MeanOfTransportation,,,0.439,0.4878,0.0244,0,41,18,20,1,0,41,41,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Zwitserland,gemeente,dbo:isPartOf,dbo:municipality,,,,,,,,dbo:PopulatedPlace,1,1,0,0,18,18,18,0,0,18,18,,,,,,,,,,,
Infobox_military_unit,branch,Infobox_militaire_eenheid,organisatie,dbo:militaryBranch,dbo:organisation,,,dbo:MilitaryUnit,dbo:MilitaryUnit,dbo:MilitaryPerson,,dbo:MilitaryUnit,dbo:Organisation,0.5455,0.4848,0,0,33,18,16,0,0,33,33,,,,,,,,,,,
Infobox_company,key_people,Infobox_bedrijf,oprichter,dbo:keyPerson,dbo:founder,,,,dbo:Company,,,dbo:Person,dbo:Person,0.2432,0.9459,0,0.2703,74,18,70,0,20,74,74,,,,,,,,,,,
Infobox_officeholder,otherparty,Infobox_politicus_Nederland,partij,dbo:otherParty,dbo:party,,,dbo:OfficeHolder,dbo:Politician,dbo:OfficeHolder,,dbo:PoliticalParty,dbo:PoliticalParty,0.75,1,1,0,24,18,24,24,0,24,24,,,,,,,,,,,
Geobox,timezone,Infobox_gemeente_Portugal,district,dbo:timeZone,dbo:district,,,,dbo:Municipality,dbo:Place,dbo:Place,,dbo:PopulatedPlace,0.9,0.1,1,0,20,18,2,20,0,20,20,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Servië,subarea,dbo:isPartOf,dbo:subregion,,,,dbo:Settlement,,dbo:Place,,dbo:Place,0.1364,0.1591,0,0,132,18,21,0,0,132,132,,,,,,,,,,,
Geobox,region,Infobox_natuurgebied,locatie,dbo:region,dbo:location,,,,dbo:ProtectedArea,,,dbo:Place,dbo:Place,0.9,0.35,0.35,0,20,18,7,7,0,20,20,,,,,,,,,,,
Taxobox,superfamilia,Taxobox_vlinder,onderfamilie,dbo:family,dbo:subFamily,,,,dbo:Insect,dbo:Species,dbo:Species,dbo:Species,dbo:Taxon,0.014,0.0156,0,1,1283,18,20,0,1283,1283,1283,,,,,,,,,,,
Infobox_single,Cover,Infobox_single,Schrijver,dbo:picture,dbo:writer,,,dbo:Single,dbo:Single,,dbo:Work,,dbo:Person,0.9474,0.3684,0.1053,0,19,18,7,2,0,19,19,,,,,,,,,,,
Infobox_football_biography,managerclubs7,Infobox_voetballer,huidigeclub,dbo:managerClub,dbo:club,,,,dbo:SoccerPlayer,dbo:Athlete,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,0.0109,0.0146,0,0,1648,18,24,0,0,1648,1648,,,,,,,,,,,
Infobox_artist,birth_place,Infobox_kunstenaar,nationaliteit,dbo:birthPlace,dbo:citizenship,,,,dbo:Artist,dbo:Person,dbo:Person,dbo:Place,,0.2951,1,0,0,61,18,61,0,0,61,61,,,,,,,,,,,
Infobox_comics_creator,nationality,Infobox_auteur,land,dbo:nationality,dbo:country,,,dbo:ComicsCreator,dbo:Writer,dbo:Person,,dbo:Country,dbo:Country,0.5455,0.4848,0,0,33,18,16,0,0,33,33,,,,,,,,,,,
Infobox_officeholder,party,Infobox_ambtsbekleder,opvolging2,dbo:party,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:PoliticalParty,,0.0326,0.4457,0.9692,0.875,552,18,246,535,483,552,552,,,,,,,,,,,
Infobox_television,company,Infobox_televisieprogramma,zender,dbo:company,dbo:channel,,,dbo:TelevisionShow,dbo:TelevisionShow,,,dbo:Organisation,dbo:Broadcaster,0.0232,0.2606,0.2335,0,775,18,202,181,0,775,775,,,,,,,,,,,
Infobox_Protected_area,location,Infobox_natuurgebied,land,dbo:location,dbo:country,,,,dbo:ProtectedArea,,,dbo:Place,dbo:Country,0.6,0.7667,0,0.8667,30,18,23,0,26,30,30,,,,,,,,,,,
Infobox_automobile,body_style,Infobox_autotype,klasse,dbo:bodyStyle,dbo:class,,,dbo:Automobile,dbo:Automobile,dbo:Automobile,dbo:MeanOfTransportation,,,0.1006,0.9106,0.9497,0.4637,179,18,163,170,83,179,179,,,,,,,,,,,
Infobox_single,Artist,Infobox_nummer,Schrijver,dbo:musicalBand,dbo:writer,,,dbo:Single,dbo:Song,dbo:Single,dbo:Work,dbo:Band,dbo:Person,0.4865,0.7297,0.8108,0,37,18,27,30,0,37,37,,,,,,,,,,,
Infobox_settlement,leader_party,Infobox_plaats_in_Roemenië,burgemeester,dbo:leaderParty,dbo:mayor,,,,dbo:Settlement,dbo:PopulatedPlace,,,dbo:Mayor,0.9474,0.0526,0,0,19,18,1,0,0,19,19,,,,,,,,,,,
Infobox_television,director,Infobox_televisieprogramma,bedenker,dbo:director,dbo:creator,,,dbo:TelevisionShow,dbo:TelevisionShow,dbo:Film,,dbo:Person,dbo:Agent,0.2195,0.9634,0.7805,0.122,82,18,79,64,10,82,82,,,,,,,,,,,
Persondata,PLACE_OF_BIRTH,Infobox_wielrenner,sterfland,dbo:birthPlace,dbo:deathPlace,,,dbo:Person,dbo:Cyclist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.5294,0.8824,0.8235,0.9412,34,18,30,28,32,34,34,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_voormalige_gemeente_Nederland,provincie,dbo:isPartOf,dbo:province,,,,dbo:FormerMunicipality,,dbo:Place,,dbo:Province,1,0.7778,0,0,18,18,14,0,0,18,18,,,,,,,,,,,
Infobox_Settlement,subdivision_name2,Infobox_plaats_in_Zweden,subarea,dbo:isPartOf,dbo:subdivision,,,,dbo:Settlement,,dbo:Place,,dbo:Place,1,1,0,0,18,18,18,0,0,18,18,,,,,,,,,,,
Distinguish,1,Infobox_plaats_in_Engeland,graafschap,owl:differentFrom,dbo:county,,,owl:Thing,dbo:Settlement,,,,dbo:PopulatedPlace,0.0861,1,0,0,209,18,209,0,0,209,209,,,,,,,,,,,
Infobox_Settlement,subdivision_name3,Infobox_plaats_in_Zweden,subarea,dbo:isPartOf,dbo:subdivision,,,,dbo:Settlement,,dbo:Place,,dbo:Place,1,1,0,0,18,18,18,0,0,18,18,,,,,,,,,,,
Infobox_single,Producer,Infobox_muziekalbum,artiest,dbo:producer,dbo:artist,,,dbo:Single,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Agent,dbo:Agent,0.5294,0.6765,0,0.0882,34,18,23,0,3,34,34,,,,,,,,,,,
Infobox_Officeholder,predecessor3,Infobox_ambtsbekleder,opvolging,dbo:predecessor,dbo:successor,,,,dbo:OfficeHolder,,,,,0.0596,0.298,0.9636,0.7483,302,18,90,291,226,302,302,,,,,,,,,,,
Infobox_scientist,nationality,Infobox_persoon,nationaliteit,dbo:nationality,dbo:citizenship,,,dbo:Scientist,dbo:Person,dbo:Person,dbo:Person,dbo:Country,,0.6923,0.3462,0.0769,0,26,18,9,2,0,26,26,,,,,,,,,,,
Infobox_Settlement,subdivision_name1,Infobox_plaats_in_Zweden,subarea,dbo:isPartOf,dbo:subdivision,,,,dbo:Settlement,,dbo:Place,,dbo:Place,1,1,0,0,18,18,18,0,0,18,18,,,,,,,,,,,
Infobox_nobility,mother,Infobox_dynastie,voorganger3,dbo:parent,dbo:predecessor,,,,dbo:Family,dbo:Person,,dbo:Person,,0.0378,0.0672,0.0651,0.6029,476,18,32,31,287,476,476,,,,,,,,,,,
Taxobox,tribus,Taxobox_zoogdier,onderfamilie,dbo:family,dbo:subFamily,,,,dbo:Mammal,dbo:Species,dbo:Species,dbo:Species,dbo:Taxon,0.0776,0.0905,0,0.9871,232,18,21,0,229,232,232,,,,,,,,,,,
Infobox_Settlement,subdivision_name1,Infobox_plaats_in_Madagaskar,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,0.9,1,0,0,20,18,20,0,0,20,20,,,,,,,,,,,
Infobox_philosopher,birth_place,Infobox_filosoof,land,dbo:birthPlace,dbo:country,,,dbo:Philosopher,dbo:Philosopher,dbo:Person,,dbo:Place,dbo:Country,0.3778,1,0,0.9778,45,17,45,0,44,45,45,,,,,,,,,,,
Infobox_scientist,nationality,Infobox_wetenschapper,nationaliteit,dbo:nationality,dbo:citizenship,,,dbo:Scientist,dbo:Scientist,dbo:Person,dbo:Person,dbo:Country,,0.7083,0.3333,0.125,0,24,17,8,3,0,24,24,,,,,,,,,,,
