Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_political_party,dissolution,Κουτί_πληροφοριών_πολιτικού_κόμματος,διαλύθηκε,dbo:extinctionDate,dbo:closingDate,Wrong - should be the same,,dbo:PoliticalParty,dbo:PoliticalParty,,,xsd:date,xsd:date,0.8571,0,0,0,7,6,0,0,0,7,7,0,0,1,0,0,0,0,0,1,0,0
Infobox_automobile,production,Πληροφορίες_αυτοκινήτου,model_years,dbo:productionStartYear,dbo:modelStartYear,,,dbo:Automobile,dbo:Automobile,,dbo:MeanOfTransportation,xsd:gYear,xsd:gYear,0.1875,0.8438,0.5938,1,32,6,27,19,32,32,32,0,0,1,0,0,0,0,0,1,0,0
Infobox_university,staff,Πανεπιστήμιο,διοικητικοί,dbo:staff,dbo:numberOfEmployees,Wrong - should be the same,,dbo:University,dbo:University,dbo:EducationalInstitution,dbo:Organisation,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.6667,0.3333,0,0,9,6,3,0,0,9,9,0,0,1,0,0,0,1,0,1,0,0
Infobox_person,death_date,Πληροφορίες_μουσικού,παρουσία,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:MusicalArtist,dbo:Person,,xsd:gYear,xsd:gYear,1,0,0,0,6,6,0,0,0,6,6,0,0,0,0,1,0,0,0,1,0,0
Infobox_Prime_Minister,death_date,Πληροφορίες_πολιτικού,λήξη,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.2632,0.7895,0.8421,0,19,5,15,16,0,19,19,0,0,0,1,0,0,0,0,1,0,0
Infobox_monarch,reign,Infobox_Royalty,περίοδος_εξουσίας,dbo:activeYearsStartYear,dbo:activeYearsEndYear,,,dbo:Monarch,dbo:BritishRoyalty,,,xsd:gYear,xsd:gYear,0.0521,0.9479,0.75,0.9479,96,5,91,72,91,96,96,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,population_metro,Πόλη_(Ελ_Σαλβαδόρ),πληθυσμός,dbo:populationMetro,dbo:populationTotal,Correct as it is now,,,dbo:City,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.8333,0.1667,0.8333,0,6,5,1,5,0,6,6,0,0,0,0,0,0,0,0,1,0,0
Infobox_French_commune,area_km2,Πόλη,Έκταση,dbo:area,dbo:areaTotal,Correct as it is now,,dbo:Settlement,dbo:City,,dbo:Place,xsd:double,xsd:double,0.625,0.375,0,0,8,5,3,0,0,8,8,0,0,0,0,1,0,0,0,1,0,0
Infobox_settlement,area_total_km2,Πληροφορίες_Χώρας,έκταση,dbo:areaTotal,dbo:areaMetro,Wrong - should be the same,,,dbo:Country,dbo:Place,,xsd:double,xsd:double,1,0.2,0,0,5,5,1,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,area_metro_km2,Πόλη,Έκταση,dbo:areaMetro,dbo:areaTotal,Correct as it is now,,,dbo:City,,dbo:Place,xsd:double,xsd:double,0.0556,0.9167,0.8889,0,72,4,66,64,0,72,72,0,0,0,0,0,0,0,0,1,0,0
Infobox_Political_Party,foundation,Κουτί_πληροφοριών_πολιτικού_κόμματος,ίδρυση,dbo:formationDate,dbo:foundingDate,Wrong - should be the same,,,dbo:PoliticalParty,dbo:Organisation,,xsd:date,xsd:date,0.6667,0.1667,0,0,6,4,1,0,0,6,6,0,0,0,0,0,0,0,0,1,0,0
Infobox_French_commune,elevation_min_m,Πόλη,Υψόμετρο,dbo:minimumElevation,dbo:elevation,Correct as it is now,,dbo:Settlement,dbo:City,dbo:Place,dbo:Place,xsd:double,xsd:double,0.8,0.2,0.4,0,5,4,1,2,0,5,5,0,0,0,0,1,1,0,0,1,0,0
Infobox_airport,r1-length-m,Αεροδρόμιο,μήκος,dbo:runwayLength,dbo:length,,,dbo:Airport,dbo:Building,dbo:Airport,,xsd:double,xsd:double,1,0.75,0,0,4,4,3,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,death_date,Πληροφορίες_πολιτικού,λήξη,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.2353,0.7647,0.8824,0,17,4,13,15,0,17,17,0,0,1,0,0,0,0,0,1,0,0
Infobox_settlement,population_metro,Πόλη,Πληθυσμός,dbo:populationMetro,dbo:populationTotal,Correct as it is now,,,dbo:City,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.024,0.976,0.9341,0,167,4,163,156,0,167,167,0,0,0,0,0,0,0,0,1,0,0
Infobox_Political_Party,dissolution,Κουτί_πληροφοριών_πολιτικού_κόμματος,διαλύθηκε,dbo:extinctionYear,dbo:closingYear,Wrong - should be the same,,,dbo:PoliticalParty,dbo:Species,,xsd:gYear,xsd:gYear,0.8,0,0,0,5,4,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0
Infobox_mountain,prominence_m,Νησί,υψόμετρο,dbo:prominence,dbo:elevation,Correct as it is now,,,dbo:Island,,dbo:Place,xsd:double,xsd:double,1,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
Geobox,highest_elevation,Νησί,υψόμετρο,dbo:maximumElevation,dbo:elevation,Correct as it is now,,,dbo:Island,dbo:Place,dbo:Place,xsd:double,xsd:double,0.3636,0.5455,0.0909,0,11,4,6,1,0,11,11,0,0,0,0,0,1,0,0,1,0,0
Infobox_Aircraft_Type,produced,Κουτί_πληροφοριών_αεροσκάφους,παραγωγή,dbo:productionEndYear,dbo:productionStartYear,,,,dbo:Aircraft,,,xsd:gYear,xsd:gYear,0.1071,0.8929,0.8929,0,28,3,25,25,0,28,28,0,0,0,0,0,0,0,0,1,0,0
Infobox_Greek_Dimos,elevation_max,Κωμόπολη_χωριό,υψόμετρο,dbo:maximumElevation,dbo:elevation,Correct as it is now,,dbo:AdministrativeRegion,dbo:Village,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0566,0.9434,0,0,53,3,50,0,0,53,53,0,0,0,0,0,1,0,0,1,0,0
Infobox_settlement,population_total,Πόλη_(Μεξικό),ΠληθυσμόςΑστικής,dbo:populationTotal,dbo:populationUrban,Correct as it is now,,,dbo:City,,dbo:PopulatedPlace,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.6,0.4,0.2,0.6,5,3,2,1,3,5,5,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,population_urban,Πόλη,Πληθυσμός,dbo:populationUrban,dbo:populationTotal,Correct as it is now,,,dbo:City,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0303,0.9697,0.8081,0,99,3,96,80,0,99,99,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end3,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.3529,1,1,34,3,12,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.375,1,1,1,8,3,8,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_mountain,prominence_m,Βουνό,ύψος,dbo:prominence,dbo:elevation,Correct as it is now,,,dbo:Mountain,,dbo:Place,xsd:double,xsd:double,0.0811,0.8108,0.8649,0,37,3,30,32,0,37,37,0,0,0,0,0,0,0,0,1,0,0
Infobox_airport,r1-length-f,Αεροδρόμιο,μήκος,dbo:runwayLength,dbo:length,Wrong - should be the same,,dbo:Airport,dbo:Building,dbo:Airport,,xsd:double,xsd:double,0.75,0.75,0,0,4,3,3,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
Infobox_royalty,reign,Πλαίσιο_πληροφοριών_μονάρχη,περίοδος_εξουσίας,dbo:activeYearsStartYear,dbo:activeYearsEndYear,,,dbo:Royalty,,,,xsd:gYear,xsd:gYear,0.4286,0.5714,0.4286,0.5714,7,3,4,3,4,7,7,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end6,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.2059,1,1,34,3,7,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_automobile,model_years,Πληροφορίες_αυτοκινήτου,model_years,dbo:modelEndYear,dbo:modelStartYear,,,dbo:Automobile,dbo:Automobile,dbo:MeanOfTransportation,dbo:MeanOfTransportation,xsd:gYear,xsd:gYear,0.1364,0.9091,0.9091,0.9091,22,3,20,20,20,22,22,0,0,1,0,0,1,0,0,1,0,0
Infobox_Prime_Minister,term_end2,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.4412,1,1,34,3,15,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end5,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.1765,1,1,34,3,6,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end3,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.4118,1,1,34,3,14,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_French_region,area,Πληροφορίες_Χώρας,έκταση,dbo:areaTotal,dbo:areaMetro,Wrong - should be the same,,dbo:AdministrativeRegion,dbo:Country,dbo:Place,,xsd:double,xsd:double,0.75,0.25,0,0,4,3,1,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end2,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.4706,1,1,34,3,16,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end5,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.2059,1,1,34,3,7,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Πληροφορίες_μουσικού,παρουσία,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:MusicalArtist,dbo:Person,,xsd:gYear,xsd:gYear,0.75,0.25,0.5,0,4,3,1,2,0,4,4,0,0,0,0,1,0,0,0,1,0,0
Infobox_royalty,reign,Πλαίσιο_πληροφοριών_μονάρχη,περίοδος_εξουσίας,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,dbo:Royalty,,,,xsd:gYear,xsd:gYear,0.5,0.5,0.5,0.5,6,3,3,3,3,6,6,0,0,0,0,0,0,0,0,1,0,0
Infobox_officeholder,death_date,Πληροφορίες_πολιτικού,λήξη3,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:OfficeHolder,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.0732,0.3659,0,0,41,3,15,0,0,41,41,0,0,0,0,0,0,0,0,1,0,0
Infobox_video_game,released,Κουτί_πληροφοριών_βιντεοπαιχνιδιού,προβλήθηκε,dbo:releaseDate,dbo:publicationDate,,,dbo:VideoGame,dbo:VideoGame,,,xsd:date,xsd:date,1,0.6667,0,0,3,3,2,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end6,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0882,0.1765,1,1,34,3,6,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_launch_pad,tlaunches,Συγκρότημα_εκτόξευσης,εκτοξεύσεις,dbo:totalLaunches,dbo:launches,,,dbo:LaunchPad,dbo:LaunchPad,,dbo:LaunchPad,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.6,0.4,0,0,5,3,2,0,0,5,5,0,0,1,0,0,0,0,0,1,0,0
Infobox_Politician,term_end2,Πληροφορίες_πολιτικού,έναρξη5,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1923,1,0.9615,26,2,5,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end4,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.2059,1,1,34,2,7,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_end2,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.4231,1,0.9615,26,2,11,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Persondata,DATE_OF_BIRTH,Πληροφορίες_ποδοσφαιριστή,ημερομηνία_γέννησης,dbo:birthYear,dbo:birthDate,,,dbo:Person,dbo:SoccerPlayer,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.0036,0.9964,0.9893,0,561,2,559,555,0,561,561,0,0,0,0,1,1,0,0,0,0,0
Infobox_president,term_start4,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_end5,Πληροφορίες_πολιτικού,έναρξη5,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1923,1,0.9615,26,2,5,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_end4,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Greek_Dimos,elevation_min,Κωμόπολη_χωριό,υψόμετρο,dbo:minimumElevation,dbo:elevation,,,dbo:AdministrativeRegion,dbo:Village,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0317,0.9683,0,0,63,2,61,0,0,63,63,0,0,0,0,0,1,0,0,1,0,0
Infobox_Politician,term_end4,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1538,1,0.9615,26,2,4,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_Politician,term_end2,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1538,1,0.9615,26,2,4,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_Politician,term_end4,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1923,1,0.9615,26,2,5,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_language,iso3,Πληροφορίες_γλώσσας,iso-1,dbo:iso6393Code,dbo:iso6391Code,,,dbo:Language,dbo:Language,dbo:Language,dbo:Language,xsd:string,xsd:string,0.0323,0.9677,0.8548,0.9355,62,2,60,53,58,62,62,0,0,1,0,0,1,0,0,1,0,0
Infobox_Politician,term_end2,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1923,1,0.9615,26,2,5,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_political_party,founded,Κουτί_πληροφοριών_πολιτικού_κόμματος,ιδρύθηκε,dbo:formationDate,dbo:foundingDate,Wrong - should be the same,,dbo:PoliticalParty,dbo:PoliticalParty,dbo:Organisation,,xsd:date,xsd:date,0.0333,0,0,0,60,2,0,0,0,60,60,0,0,1,0,0,0,0,0,1,0,0
Infobox_body_of_water,depth,Κουτί_πληροφοριών_λίμνης,μέγιστο_βάθος,dbo:averageDepth,dbo:depth,,,,dbo:Lake,dbo:Place,dbo:Place,xsd:double,xsd:double,1,1,0,0,2,2,2,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0
Infobox_president,death_date,Πληροφορίες_πολιτικού,λήξη,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.4,0.8,1,0,5,2,4,5,0,5,5,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.875,1,1,8,2,7,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_end4,Πληροφορίες_πολιτικού,έναρξη5,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1923,1,0.9615,26,2,5,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_Politician,term_end5,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1923,1,0.9615,26,2,5,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_political_party,foundation,Κουτί_πληροφοριών_πολιτικού_κόμματος,ιδρύθηκε,dbo:formationDate,dbo:foundingDate,Wrong - should be the same,,dbo:PoliticalParty,dbo:PoliticalParty,dbo:Organisation,,xsd:date,xsd:date,0.0333,0.0167,0,0,60,2,1,0,0,60,60,0,0,1,0,0,0,0,0,1,0,0
Infobox_Politician,term_end5,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0769,0.1538,1,0.9615,26,2,4,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_lake,elevation,Κουτί_πληροφοριών_λίμνης,μέγιστο_βάθος,dbo:elevation,dbo:depth,Correct as it is now,,dbo:Lake,dbo:Lake,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0377,0.9057,0,0.8679,53,2,48,0,46,53,53,0,0,1,0,0,1,0,0,1,0,0
Infobox_Prime_Minister,death_date,Πληροφορίες_πολιτικού,λήξη5,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.1053,0.1579,0.8421,0,19,2,3,16,0,19,19,0,0,0,1,0,0,0,0,1,0,0
Infobox_aircraft_type,produced,Κουτί_πληροφοριών_αεροσκάφους,παραγωγή,dbo:productionEndYear,dbo:productionStartYear,,,dbo:Aircraft,dbo:Aircraft,,,xsd:gYear,xsd:gYear,0.0741,0.9259,0.9259,0,27,2,25,25,0,27,27,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_end5,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end4,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_broadcasting_network,launch_date,Πληροφορίες_εταιρίας,ίδρυση,dbo:firstAirDate,dbo:foundingDate,,,dbo:BroadcastNetwork,dbo:Company,dbo:Broadcaster,,xsd:date,xsd:date,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,area_land_sq_mi,Πόλη,Έκταση,dbo:areaLand,dbo:areaTotal,,,,dbo:City,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0488,0.4146,0.7317,0,41,2,17,30,0,41,41,0,0,0,0,0,1,0,0,1,0,0
Infobox_Prime_Minister,term_end5,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.1176,1,1,34,2,4,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start5,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start5,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_university,faculty,Πανεπιστήμιο,προσωπικό,dbo:facultySize,dbo:staff,Wrong - should be the same,,dbo:University,dbo:University,dbo:EducationalInstitution,dbo:EducationalInstitution,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.1818,1,0.3636,0,11,2,11,4,0,11,11,0,0,1,0,0,1,0,0,1,0,0
Infobox_president,term_end3,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.5,1,1,8,2,4,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.625,1,1,8,2,5,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Political_Party,foundation,Κουτί_πληροφοριών_πολιτικού_κόμματος,ιδρύθηκε,dbo:formationYear,dbo:foundingYear,,,,dbo:PoliticalParty,dbo:Organisation,,xsd:gYear,xsd:gYear,0.0909,0.0909,0,0,22,2,2,0,0,22,22,0,0,0,0,0,0,0,0,1,0,0
Infobox_officeholder,death_date,Πληροφορίες_πολιτικού,λήξη2,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:OfficeHolder,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.0488,0.3659,0,0,41,2,15,0,0,41,41,0,0,0,0,0,0,0,0,1,0,0
Infobox_body_of_water,depth,Κουτί_πληροφοριών_λίμνης,μέσο_βάθος,dbo:averageDepth,dbo:depth,Correct as it is now,,,dbo:Lake,dbo:Place,dbo:Place,xsd:double,xsd:double,1,1,0,0,2,2,2,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0
Infobox_Prime_Minister,term_end4,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.2647,1,1,34,2,9,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,death_date,Πληροφορίες_πολιτικού,λήξη2,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.1053,0.5263,0.8421,0,19,2,10,16,0,19,19,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end3,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.5,1,1,8,2,4,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start3,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.5,1,1,8,2,4,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start4,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_F1_driver,Poles,Οδηγός_Φ1,ταχύτεροι_γύροι,dbo:poles,dbo:fastestLap,Correct as it is now,,dbo:FormulaOneRacer,dbo:FormulaOneRacer,dbo:FormulaOneRacer,dbo:FormulaOneRacer,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2857,0.7143,0.7143,0,7,2,5,5,0,7,7,0,0,1,0,0,1,0,0,1,0,0
Infobox_president,term_start3,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.5,1,1,8,2,4,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.625,1,1,8,2,5,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Officeholder,death_date,Πληροφορίες_πολιτικού,λήξη,dbo:deathDate,dbo:activeYearsEndDate,,,,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.1667,0.6667,0,0,12,2,8,0,0,12,12,0,0,0,0,0,0,0,0,1,0,0
Infobox_person,death_date,Πληροφορίες_προσώπου,χρονιές_απασχόλησης,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Person,dbo:Person,,xsd:gYear,xsd:gYear,1,0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0
Infobox_Italian_comune,population_as_of,Πόλη_(Ιταλία),ΈτοςΑπογραφής,dbo:populationAsOf,dbo:censusYear,Wrong - should be the same,,dbo:Settlement,dbo:City,dbo:PopulatedPlace,dbo:PopulatedPlace,xsd:date,xsd:gYear,0.0238,0.9762,0,0,84,2,82,0,0,84,84,0,0,0,0,1,1,0,0,0,0,0
Infobox_Greek_Dimos,elevation_max,Πόλη_(Ελλάδα),Υψόμετρο,dbo:maximumElevation,dbo:elevation,,,dbo:AdministrativeRegion,dbo:City,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0714,0.9286,0,0,28,2,26,0,0,28,28,0,0,0,0,0,1,0,0,1,0,0
